ID,Player,Location,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0
7231,MD Wettimuny (SL),T,1983-1983,1,1,0,2,2,2,11,18.18,0,0,0
7232,MD Wettimuny (SL),SENA,1983-1983,1,1,0,2,2,2,11,18.18,0,0,0
7233,MDJ Walker (NZ),A,2003-2003,3,1,0,10,10,10,6,166.66,0,0,0
7234,MDJ Walker (NZ),T,2003-2003,3,1,0,10,10,10,6,166.66,0,0,0
7235,MDK Perera (SL),H,2007-2017,9,8,0,109,30,13.62,119,91.59,0,0,0
7236,MDK Perera (SL),A,2008-2008,2,2,0,6,5,3,23,26.08,0,0,0
7237,MDK Perera (SL),N,2008-2018,2,2,0,37,29,18.5,57,64.91,0,0,0
7238,MDK Perera (SL),T,2007-2018,13,12,0,152,30,12.66,199,76.38,0,0,0
7239,MDK Perera (SL),BIS,2007-2017,9,8,0,109,30,13.62,119,91.59,0,0,0
7240,MDK Perera (SL),SENA,2008-2008,3,3,0,14,8,4.66,36,38.88,0,0,0
7241,MDKJ Perera (SL),H,2013-2020,38,37,1,1259,116,34.97,1276,98.66,2,8,4
7242,MDKJ Perera (SL),A,2013-2021,39,36,2,950,135,27.94,1117,85.04,4,1,5
7243,MDKJ Perera (SL),N,2013-2019,30,29,2,862,80,31.92,935,92.19,0,6,1
7244,MDKJ Perera (SL),T,2013-2021,107,102,5,3071,135,31.65,3328,92.27,6,15,10
7245,MDKJ Perera (SL),BIS,2013-2021,55,54,1,1844,120,34.79,1965,93.84,4,10,7
7246,MDKJ Perera (SL),SENA,2013-2021,35,33,4,842,102,29.03,936,89.95,1,4,2
7247,ME Sanuth (OMA),H,2020-2020,2,2,0,46,40,23,39,117.94,0,0,0
7248,ME Sanuth (OMA),A,2020-2020,1,-,-,-,-,-,-,-,-,-,-
7249,ME Sanuth (OMA),T,2020-2020,3,2,0,46,40,23,39,117.94,0,0,0
7250,ME Trescothick (ENG),H,2000-2006,60,60,6,2423,137,44.87,2844,85.19,8,12,7
7251,ME Trescothick (ENG),A,2000-2006,50,49,0,1474,130,30.08,1759,83.79,3,7,5
7252,ME Trescothick (ENG),N,2000-2003,13,13,0,438,119,33.69,484,90.49,1,2,1
7253,ME Trescothick (ENG),T,2000-2006,123,122,6,4335,137,37.37,5087,85.21,12,21,13
7254,ME Trescothick (ENG),BIS,2001-2003,15,15,0,581,121,38.73,664,87.5,2,2,1
7255,ME Trescothick (ENG),SENA,2000-2006,87,87,6,3001,137,37.04,3579,83.85,8,16,12
7256,ME Waugh (AUS),H,1988-2002,119,113,10,3827,173,37.15,5110,74.89,8,22,6
7257,ME Waugh (AUS),A,1991-2001,82,80,6,3059,133*,41.33,3884,78.75,7,19,7
7258,ME Waugh (AUS),N,1994-2001,43,43,4,1614,130,41.38,2059,78.38,3,9,3
7259,ME Waugh (AUS),T,1988-2002,244,236,20,8500,173,39.35,11053,76.9,18,50,16
7260,ME Waugh (AUS),BIS,1992-2001,33,33,2,1444,133*,46.58,1781,81.07,4,8,1
7261,ME Waugh (AUS),SENA,1988-2002,175,167,14,5864,173,38.32,7746,75.7,12,36,13
7262,Mehidy Hasan Miraz (BAN),H,2018-2023,25,15,4,275,100*,25,342,80.4,1,1,2
7263,Mehidy Hasan Miraz (BAN),A,2017-2022,29,18,2,345,51,21.56,443,77.87,0,1,1
7264,Mehidy Hasan Miraz (BAN),N,2017-2019,17,12,3,155,42,17.22,212,73.11,0,0,0
7265,Mehidy Hasan Miraz (BAN),T,2017-2023,71,45,9,775,100*,21.52,997,77.73,1,2,3
7266,Mehidy Hasan Miraz (BAN),BIS,2017-2023,31,19,4,379,100*,25.26,473,80.12,1,2,2
7267,Mehidy Hasan Miraz (BAN),SENA,2017-2023,19,15,3,230,38,19.16,286,80.41,0,0,1
7268,Mehmood Quaraishy (EAf),A,1975-1975,1,1,0,19,19,19,41,46.34,0,0,0
7269,Mehmood Quaraishy (EAf),N,1975-1975,2,2,1,22,16*,22,113,19.46,0,0,0
7270,Mehmood Quaraishy (EAf),T,1975-1975,3,3,1,41,19,20.5,154,26.62,0,0,0
7271,Mehmood Quaraishy (EAf),SENA,1975-1975,3,3,1,41,19,20.5,154,26.62,0,0,0
7272,Mehrab Hossain (BAN),H,1999-2003,10,10,0,299,101,29.9,433,69.05,1,1,2
7273,Mehrab Hossain (BAN),A,1998-2001,4,4,0,33,13,8.25,80,41.25,0,0,0
7274,Mehrab Hossain (BAN),N,1999-1999,4,4,0,117,64,29.25,250,46.8,0,1,0
7275,Mehrab Hossain (BAN),T,1998-2003,18,18,0,449,101,24.94,763,58.84,1,2,2
7276,Mehrab Hossain (BAN),BIS,1998-2003,11,11,0,305,101,27.72,446,68.38,1,1,2
7277,Mehrab Hossain (BAN),SENA,1999-1999,3,3,0,53,42,17.66,121,43.8,0,0,0
7278,Mehrab Hossain jnr (BAN),H,2006-2009,10,10,0,233,54,23.3,533,43.71,0,1,0
7279,Mehrab Hossain jnr (BAN),A,2007-2009,7,6,0,43,25,7.16,109,39.44,0,0,1
7280,Mehrab Hossain jnr (BAN),N,2006-2006,1,-,-,-,-,-,-,-,-,-,-
7281,Mehrab Hossain jnr (BAN),T,2006-2009,18,16,0,276,54,17.25,642,42.99,0,1,1
7282,Mehrab Hossain jnr (BAN),BIS,2006-2009,11,10,0,233,54,23.3,533,43.71,0,1,0
7283,Mehrab Hossain jnr (BAN),SENA,2007-2008,3,3,0,4,3,1.33,31,12.9,0,0,1
7284,MEK Hussey (AUS),H,2004-2012,74,65,20,2115,85,47,2458,86.04,0,15,2
7285,MEK Hussey (AUS),A,2005-2012,79,70,19,2592,108,50.82,2946,87.98,2,19,1
7286,MEK Hussey (AUS),N,2005-2012,32,22,5,735,109*,43.23,839,87.6,1,5,0
7287,MEK Hussey (AUS),T,2004-2012,185,157,44,5442,109*,48.15,6243,87.16,3,39,3
7288,MEK Hussey (AUS),BIS,2006-2011,27,21,6,797,108,53.13,947,84.16,1,6,1
7289,MEK Hussey (AUS),SENA,2004-2012,129,113,35,3850,105,49.35,4309,89.34,1,28,2
7290,MF Kent (AUS),H,1981-1981,3,3,1,49,33,24.5,59,83.05,0,0,0
7291,MF Kent (AUS),A,1981-1981,2,2,0,29,28,14.5,74,39.18,0,0,0
7292,MF Kent (AUS),T,1981-1981,5,5,1,78,33,19.5,133,58.64,0,0,0
7293,MF Kent (AUS),SENA,1981-1981,5,5,1,78,33,19.5,133,58.64,0,0,0
7294,MF Maharoof (SL),H,2004-2010,33,21,5,269,35,16.81,303,88.77,0,0,0
7295,MF Maharoof (SL),A,2004-2016,53,39,9,637,58*,21.23,751,84.82,0,1,2
7296,MF Maharoof (SL),N,2004-2012,23,15,4,207,69*,18.81,240,86.25,0,1,1
7297,MF Maharoof (SL),T,2004-2016,109,75,18,1113,69*,19.52,1294,86.01,0,2,3
7298,MF Maharoof (SL),BIS,2004-2012,56,39,8,535,38*,17.25,695,76.97,0,0,1
7299,MF Maharoof (SL),SENA,2004-2016,29,18,6,235,58*,19.58,291,80.75,0,1,2
7300,MF Malone (AUS),H,1982-1982,8,5,3,31,15*,15.5,54,57.4,0,0,0
7301,MF Malone (AUS),A,1977-1977,2,2,0,5,4,2.5,9,55.55,0,0,0
7302,MF Malone (AUS),T,1977-1982,10,7,3,36,15*,9,63,57.14,0,0,0
7303,MF Malone (AUS),SENA,1977-1982,10,7,3,36,15*,9,63,57.14,0,0,0
7304,MG Bevan (AUS),H,1994-2004,93,80,29,2849,106,55.86,3948,72.16,2,19,1
7305,MG Bevan (AUS),A,1994-2004,80,71,23,2486,108*,51.79,3227,77.03,3,14,3
7306,MG Bevan (AUS),N,1994-2003,59,45,15,1577,101*,52.56,2145,73.51,1,13,1
7307,MG Bevan (AUS),T,1994-2004,232,196,67,6912,108*,53.58,9320,74.16,6,46,5
7308,MG Bevan (AUS),BIS,1994-2004,49,43,11,1408,87*,44,1915,73.52,0,10,1
7309,MG Bevan (AUS),SENA,1994-2004,143,120,39,4277,108*,52.8,5904,72.44,5,28,3
7310,MG Bracewell (NZ),H,2022-2022,4,2,0,4,3,2,7,57.14,0,0,0
7311,MG Bracewell (NZ),A,2022-2023,15,14,4,506,140,50.6,423,119.62,2,0,0
7312,MG Bracewell (NZ),T,2022-2023,19,16,4,510,140,42.5,430,118.6,2,0,0
7313,MG Bracewell (NZ),BIS,2023-2023,3,3,0,188,140,62.66,130,144.61,1,0,0
7314,MG Bracewell (NZ),SENA,2022-2022,6,4,0,23,12,5.75,37,62.16,0,0,0
7315,MG Burgess (NZ),H,1973-1976,5,4,0,91,47,22.75,123,73.98,0,0,0
7316,MG Burgess (NZ),A,1973-1981,13,11,0,119,29,10.81,199,59.79,0,0,1
7317,MG Burgess (NZ),N,1979-1981,8,5,0,126,42,25.2,193,65.28,0,0,0
7318,MG Burgess (NZ),T,1973-1981,26,20,0,336,47,16.8,515,65.24,0,0,1
7319,MG Burgess (NZ),SENA,1973-1981,26,20,0,336,47,16.8,515,65.24,0,0,1
7320,MG Burmester (ZIM),H,1992-1995,4,4,0,92,39,23,170,54.11,0,0,0
7321,MG Burmester (ZIM),A,1992-1992,2,2,1,16,12,16,27,59.25,0,0,0
7322,MG Burmester (ZIM),N,1992-1992,2,1,0,1,1,1,10,10,0,0,0
7323,MG Burmester (ZIM),T,1992-1995,8,7,1,109,39,18.16,207,52.65,0,0,0
7324,MG Burmester (ZIM),SENA,1992-1992,4,3,1,17,12,8.5,37,45.94,0,0,0
7325,MG Erasmus (NAM),H,2019-2023,14,13,3,616,125,61.6,771,79.89,1,4,0
7326,MG Erasmus (NAM),A,2019-2023,13,13,0,339,68,26.07,465,72.9,0,3,2
7327,MG Erasmus (NAM),N,2019-2023,13,13,1,638,121*,53.16,757,84.28,1,5,1
7328,MG Erasmus (NAM),T,2019-2023,40,39,4,1593,125,45.51,1993,79.92,2,12,3
7329,MG Hughes (AUS),H,1988-1992,16,6,3,25,13,8.33,58,43.1,0,0,1
7330,MG Hughes (AUS),A,1989-1993,11,6,2,45,20,11.25,43,104.65,0,0,1
7331,MG Hughes (AUS),N,1989-1990,6,5,3,30,10*,15,33,90.9,0,0,1
7332,MG Hughes (AUS),T,1988-1993,33,17,8,100,20,11.11,134,74.62,0,0,3
7333,MG Hughes (AUS),BIS,1989-1989,4,4,2,12,8*,6,15,80,0,0,1
7334,MG Hughes (AUS),SENA,1988-1993,26,11,5,69,20,11.5,99,69.69,0,0,2
7335,MG Johnson (AUS),H,2007-2015,59,35,10,340,57,13.6,399,85.21,0,1,4
7336,MG Johnson (AUS),A,2005-2015,69,39,16,423,43*,18.39,440,96.13,0,0,1
7337,MG Johnson (AUS),N,2006-2014,25,17,6,188,73*,17.09,148,127.02,0,1,1
7338,MG Johnson (AUS),T,2005-2015,153,91,32,951,73*,16.11,987,96.35,0,2,6
7339,MG Johnson (AUS),BIS,2006-2013,38,18,8,208,41,20.8,195,106.66,0,0,2
7340,MG Johnson (AUS),SENA,2005-2015,96,60,18,647,73*,15.4,727,88.99,0,2,4
7341,MG Neser (AUS),A,2018-2018,2,2,0,8,6,4,16,50,0,0,0
7342,MG Neser (AUS),T,2018-2018,2,2,0,8,6,4,16,50,0,0,0
7343,MG Neser (AUS),SENA,2018-2018,2,2,0,8,6,4,16,50,0,0,0
7344,MG Vandort (SL),A,2006-2006,1,1,0,48,48,48,117,41.02,0,0,0
7345,MG Vandort (SL),T,2006-2006,1,1,0,48,48,48,117,41.02,0,0,0
7346,MG Vandort (SL),SENA,2006-2006,1,1,0,48,48,48,117,41.02,0,0,0
7347,MH Cross (SCOT),H,2014-2022,25,21,0,579,85,27.57,795,72.83,0,4,1
7348,MH Cross (SCOT),A,2014-2023,23,23,1,563,107*,25.59,799,70.46,1,3,0
7349,MH Cross (SCOT),N,2014-2023,35,32,0,636,114,19.87,870,73.1,1,2,1
7350,MH Cross (SCOT),T,2014-2023,83,76,1,1778,114,23.7,2464,72.15,2,9,2
7351,MH Cross (SCOT),SENA,2014-2015,9,9,0,161,55,17.88,206,78.15,0,1,0
7352,MH Dekker (ZIM),H,1992-1994,6,6,1,202,79,40.4,379,53.29,0,2,0
7353,MH Dekker (ZIM),A,1993-1996,10,10,0,148,33,14.8,321,46.1,0,0,0
7354,MH Dekker (ZIM),N,1993-1996,7,6,1,29,8*,5.8,98,29.59,0,0,0
7355,MH Dekker (ZIM),T,1992-1996,23,22,2,379,79,18.95,798,47.49,0,2,0
7356,MH Dekker (ZIM),BIS,1993-1996,7,6,1,44,22,8.8,134,32.83,0,0,0
7357,MH Dekker (ZIM),SENA,1994-1995,4,4,0,37,16,9.25,102,36.27,0,0,0
7358,MH Denness (ENG),H,1973-1975,10,10,2,252,66,31.5,393,64.12,0,1,1
7359,MH Denness (ENG),A,1975-1975,2,1,0,12,12,12,24,50,0,0,0
7360,MH Denness (ENG),T,1973-1975,12,11,2,264,66,29.33,417,63.3,0,1,1
7361,MH Denness (ENG),SENA,1973-1975,12,11,2,264,66,29.33,417,63.3,0,1,1
7362,MH Richardson (NZ),A,2002-2002,2,2,0,34,26,17,85,40,0,0,0
7363,MH Richardson (NZ),N,2002-2002,2,2,0,8,8,4,12,66.66,0,0,1
7364,MH Richardson (NZ),T,2002-2002,4,4,0,42,26,10.5,97,43.29,0,0,1
7365,MH Richardson (NZ),SENA,2002-2002,4,4,0,42,26,10.5,97,43.29,0,0,1
7366,MH Tissera (SL),N,1975-1975,3,3,0,78,52,26,147,53.06,0,1,0
7367,MH Tissera (SL),T,1975-1975,3,3,0,78,52,26,147,53.06,0,1,0
7368,MH Tissera (SL),SENA,1975-1975,3,3,0,78,52,26,147,53.06,0,1,0
7369,MH Yardy (ENG),H,2006-2010,15,13,6,152,57,21.71,229,66.37,0,1,1
7370,MH Yardy (ENG),A,2006-2011,9,7,2,154,60*,30.8,182,84.61,0,1,0
7371,MH Yardy (ENG),N,2006-2011,4,4,0,20,10,5,61,32.78,0,0,0
7372,MH Yardy (ENG),T,2006-2011,28,24,8,326,60*,20.37,472,69.06,0,2,1
7373,MH Yardy (ENG),BIS,2006-2011,6,6,0,37,13,6.16,80,46.25,0,0,0
7374,MH Yardy (ENG),SENA,2006-2011,21,18,8,289,60*,28.9,392,73.72,0,2,1
7375,MHN Walker (AUS),H,1975-1981,8,6,3,41,20,13.66,98,41.83,0,0,0
7376,MHN Walker (AUS),A,1974-1977,5,2,0,5,5,2.5,13,38.46,0,0,1
7377,MHN Walker (AUS),N,1975-1975,4,3,0,33,18,11,59,55.93,0,0,0
7378,MHN Walker (AUS),T,1974-1981,17,11,3,79,20,9.87,170,46.47,0,0,1
7379,MHN Walker (AUS),SENA,1974-1981,17,11,3,79,20,9.87,170,46.47,0,0,1
7380,MHW Papps (NZ),H,2004-2005,6,6,2,207,92*,51.75,342,60.52,0,2,0
7381,MHW Papps (NZ),T,2004-2005,6,6,2,207,92*,51.75,342,60.52,0,2,0
7382,MHW Papps (NZ),SENA,2004-2005,6,6,2,207,92*,51.75,342,60.52,0,2,0
7383,MI Black (WI),A,2001-2001,3,1,0,4,4,4,8,50,0,0,0
7384,MI Black (WI),N,2001-2001,2,1,0,0,0,0,6,0,0,0,1
7385,MI Black (WI),T,2001-2001,5,2,0,4,4,2,14,28.57,0,0,1
7386,MI Black (WI),BIS,2001-2001,1,1,0,0,0,0,6,0,0,0,1
7387,MI Black (WI),SENA,2001-2001,4,1,0,4,4,4,8,50,0,0,0
7388,Minhajul Abedin (BAN),H,1988-1988,3,3,0,43,22,14.33,133,32.33,0,0,0
7389,Minhajul Abedin (BAN),A,1986-1999,8,8,1,138,68*,19.71,278,49.64,0,1,1
7390,Minhajul Abedin (BAN),N,1986-1999,16,15,1,272,53*,19.42,498,54.61,0,1,2
7391,Minhajul Abedin (BAN),T,1986-1999,27,26,2,453,68*,18.87,909,49.83,0,2,3
7392,Minhajul Abedin (BAN),BIS,1986-1998,14,13,0,208,45,16,468,44.44,0,0,1
7393,Minhajul Abedin (BAN),SENA,1999-1999,2,2,1,67,53*,67,113,59.29,0,1,0
7394,Mirwais Ashraf (AFG),A,2009-2016,27,24,9,258,52*,17.2,303,85.14,0,1,1
7395,Mirwais Ashraf (AFG),N,2012-2016,19,14,2,129,28,10.75,240,53.75,0,0,2
7396,Mirwais Ashraf (AFG),T,2009-2016,46,38,11,387,52*,14.33,543,71.27,0,1,3
7397,Mirwais Ashraf (AFG),BIS,2014-2016,7,7,3,30,9*,7.5,75,40,0,0,0
7398,Mirwais Ashraf (AFG),SENA,2015-2015,2,2,0,38,28,19,47,80.85,0,0,0
7399,Misbah-ul-Haq (PAK),H,2002-2009,27,22,5,585,76,34.41,647,90.41,0,3,1
7400,Misbah-ul-Haq (PAK),A,2002-2015,69,67,17,2432,93*,48.64,3370,72.16,0,21,2
7401,Misbah-ul-Haq (PAK),N,2002-2015,66,60,9,2105,96*,41.27,2928,71.89,0,18,3
7402,Misbah-ul-Haq (PAK),T,2002-2015,162,149,31,5122,96*,43.4,6945,73.75,0,42,6
7403,Misbah-ul-Haq (PAK),BIS,2002-2014,44,41,6,1268,83*,36.22,1732,73.21,0,8,2
7404,Misbah-ul-Haq (PAK),SENA,2009-2015,27,26,4,1207,96*,54.86,1625,74.27,0,12,0
7405,MJ Bennett (AUS),H,1985-1985,5,2,1,9,6*,9,19,47.36,0,0,0
7406,MJ Bennett (AUS),A,1984-1984,1,-,-,-,-,-,-,-,-,-,-
7407,MJ Bennett (AUS),N,1985-1985,2,2,0,0,0,0,2,0,0,0,2
7408,MJ Bennett (AUS),T,1984-1985,8,4,1,9,6*,3,21,42.85,0,0,2
7409,MJ Bennett (AUS),BIS,1984-1984,1,-,-,-,-,-,-,-,-,-,-
7410,MJ Bennett (AUS),SENA,1985-1985,5,2,1,9,6*,9,19,47.36,0,0,0
7411,MJ Clarke (AUS),H,2003-2015,107,101,14,3358,117,38.59,4204,79.87,2,23,4
7412,MJ Clarke (AUS),A,2003-2015,97,87,20,3048,130,45.49,3983,76.52,5,21,6
7413,MJ Clarke (AUS),N,2003-2012,41,35,10,1575,100*,63,1917,82.15,1,14,0
7414,MJ Clarke (AUS),T,2003-2015,245,223,44,7981,130,44.58,10104,78.98,8,58,10
7415,MJ Clarke (AUS),BIS,2003-2011,41,34,10,1290,130,53.75,1664,77.52,3,7,4
7416,MJ Clarke (AUS),SENA,2003-2015,161,149,21,5097,117,39.82,6461,78.88,3,38,5
7417,MJ Cosgrove (AUS),A,2006-2006,1,1,0,74,74,74,69,107.24,0,1,0
7418,MJ Cosgrove (AUS),N,2006-2006,2,2,0,38,34,19,47,80.85,0,0,0
7419,MJ Cosgrove (AUS),T,2006-2006,3,3,0,112,74,37.33,116,96.55,0,1,0
7420,MJ Cosgrove (AUS),BIS,2006-2006,1,1,0,74,74,74,69,107.24,0,1,0
7421,MJ Di Venuto (AUS),H,1997-1997,4,4,0,91,77,22.75,102,89.21,0,1,0
7422,MJ Di Venuto (AUS),A,1997-1997,5,5,0,150,89,30,179,83.79,0,1,0
7423,MJ Di Venuto (AUS),T,1997-1997,9,9,0,241,89,26.77,281,85.76,0,2,0
7424,MJ Di Venuto (AUS),SENA,1997-1997,9,9,0,241,89,26.77,281,85.76,0,2,0
7425,MJ Fourie (IRE),H,2007-2008,6,4,2,23,14*,11.5,20,115,0,0,0
7426,MJ Fourie (IRE),A,2008-2008,1,1,1,19,19*,-,31,61.29,0,0,0
7427,MJ Fourie (IRE),T,2007-2008,7,5,3,42,19*,21,51,82.35,0,0,0
7428,MJ Greatbatch (NZ),H,1988-1995,45,45,3,1101,76,26.21,1595,69.02,0,8,5
7429,MJ Greatbatch (NZ),A,1988-1996,23,22,2,729,111,36.45,890,81.91,2,4,1
7430,MJ Greatbatch (NZ),N,1988-1996,16,16,0,376,52,23.5,614,61.23,0,1,1
7431,MJ Greatbatch (NZ),T,1988-1996,84,83,5,2206,111,28.28,3099,71.18,2,13,7
7432,MJ Greatbatch (NZ),BIS,1988-1995,9,9,1,237,84*,29.62,302,78.47,0,2,1
7433,MJ Greatbatch (NZ),SENA,1988-1995,57,57,4,1537,111,29,2164,71.02,2,9,5
7434,MJ Guptill (NZ),H,2009-2022,102,99,11,4285,237*,48.69,4651,92.13,11,22,5
7435,MJ Guptill (NZ),A,2009-2022,64,64,5,2232,189*,37.83,2706,82.48,7,10,8
7436,MJ Guptill (NZ),N,2009-2019,32,32,3,829,86*,28.58,1058,78.35,0,7,3
7437,MJ Guptill (NZ),T,2009-2022,198,195,19,7346,237*,41.73,8415,87.29,18,39,16
7438,MJ Guptill (NZ),BIS,2009-2017,26,26,2,604,86*,25.16,821,73.56,0,4,5
7439,MJ Guptill (NZ),SENA,2009-2022,149,146,16,5849,237*,44.99,6449,90.69,15,29,9
7440,MJ Haslam (NZ),A,1992-1992,1,1,0,9,9,9,18,50,0,0,0
7441,MJ Haslam (NZ),T,1992-1992,1,1,0,9,9,9,18,50,0,0,0
7442,MJ Haslam (NZ),BIS,1992-1992,1,1,0,9,9,9,18,50,0,0,0
7443,MJ Henry (NZ),H,2014-2023,35,8,5,96,48*,32,75,128,0,0,2
7444,MJ Henry (NZ),A,2015-2023,24,16,3,124,39*,9.53,149,83.22,0,0,3
7445,MJ Henry (NZ),N,2014-2019,13,5,1,13,6,3.25,27,48.14,0,0,0
7446,MJ Henry (NZ),T,2014-2023,72,29,9,233,48*,11.65,251,92.82,0,0,5
7447,MJ Henry (NZ),BIS,2016-2016,2,2,1,45,39*,45,49,91.83,0,0,0
7448,MJ Henry (NZ),SENA,2014-2023,53,20,6,169,48*,12.07,165,102.42,0,0,4
7449,MJ Hoggard (ENG),H,2002-2002,4,-,-,-,-,-,-,-,-,-,-
7450,MJ Hoggard (ENG),A,2001-2006,20,6,2,17,7,4.25,30,56.66,0,0,1
7451,MJ Hoggard (ENG),N,2002-2002,2,-,-,-,-,-,-,-,-,-,-
7452,MJ Hoggard (ENG),T,2001-2006,26,6,2,17,7,4.25,30,56.66,0,0,1
7453,MJ Hoggard (ENG),BIS,2002-2006,8,3,1,12,7,6,19,63.15,0,0,0
7454,MJ Hoggard (ENG),SENA,2002-2005,14,3,1,5,5,2.5,11,45.45,0,0,1
7455,MJ Horne (NZ),H,1997-1999,17,15,0,262,61,17.46,371,70.61,0,2,1
7456,MJ Horne (NZ),A,1997-2002,12,12,0,278,62,23.16,411,67.63,0,2,0
7457,MJ Horne (NZ),N,1997-2002,21,21,0,440,74,20.95,733,60.02,0,1,2
7458,MJ Horne (NZ),T,1997-2002,50,48,0,980,74,20.41,1515,64.68,0,5,3
7459,MJ Horne (NZ),BIS,1997-1998,7,7,0,158,45,22.57,224,70.53,0,0,1
7460,MJ Horne (NZ),SENA,1997-1999,31,29,0,558,74,19.24,879,63.48,0,3,1
7461,MJ Humphreys (IRE),A,2023-2023,2,1,1,4,4*,-,7,57.14,0,0,0
7462,MJ Humphreys (IRE),T,2023-2023,2,1,1,4,4*,-,7,57.14,0,0,0
7463,MJ Humphreys (IRE),BIS,2023-2023,2,1,1,4,4*,-,7,57.14,0,0,0
7464,MJ Lumb (ENG),A,2014-2014,3,3,0,165,106,55,203,81.28,1,0,0
7465,MJ Lumb (ENG),T,2014-2014,3,3,0,165,106,55,203,81.28,1,0,0
7466,MJ Mason (NZ),H,2004-2010,13,3,2,7,4*,7,20,35,0,0,0
7467,MJ Mason (NZ),A,2003-2008,8,3,2,17,13*,17,20,85,0,0,0
7468,MJ Mason (NZ),N,2007-2008,5,1,0,0,0,0,5,0,0,0,1
7469,MJ Mason (NZ),T,2003-2010,26,7,4,24,13*,8,45,53.33,0,0,1
7470,MJ Mason (NZ),SENA,2004-2010,16,5,3,11,4*,5.5,27,40.74,0,0,0
7471,MJ McClenaghan (NZ),H,2013-2016,23,6,5,76,34*,76,89,85.39,0,0,0
7472,MJ McClenaghan (NZ),A,2013-2015,19,6,3,25,16,8.33,37,67.56,0,0,0
7473,MJ McClenaghan (NZ),N,2013-2014,6,2,2,7,6*,-,12,58.33,0,0,0
7474,MJ McClenaghan (NZ),T,2013-2016,48,14,10,108,34*,27,138,78.26,0,0,0
7475,MJ McClenaghan (NZ),BIS,2013-2013,4,1,1,1,1*,-,1,100,0,0,0
7476,MJ McClenaghan (NZ),SENA,2013-2016,37,12,8,101,34*,25.25,128,78.9,0,0,0
7477,MJ North (AUS),N,2009-2009,2,2,0,6,5,3,19,31.57,0,0,0
7478,MJ North (AUS),T,2009-2009,2,2,0,6,5,3,19,31.57,0,0,0
7479,MJ Petrie (SCOT),H,2009-2009,4,2,0,3,3,1.5,18,16.66,0,0,1
7480,MJ Petrie (SCOT),T,2009-2009,4,2,0,3,3,1.5,18,16.66,0,0,1
7481,MJ Potts (ENG),H,2022-2022,1,1,1,3,3*,-,4,75,0,0,0
7482,MJ Potts (ENG),T,2022-2022,1,1,1,3,3*,-,4,75,0,0,0
7483,MJ Potts (ENG),SENA,2022-2022,1,1,1,3,3*,-,4,75,0,0,0
7484,MJ Prior (ENG),H,2007-2009,24,23,1,559,87,25.4,710,78.73,0,2,3
7485,MJ Prior (ENG),A,2004-2011,39,35,7,658,67,23.5,888,74.09,0,1,2
7486,MJ Prior (ENG),N,2009-2011,5,4,1,65,28*,21.66,72,90.27,0,0,0
7487,MJ Prior (ENG),T,2004-2011,68,62,9,1282,87,24.18,1670,76.76,0,3,5
7488,MJ Prior (ENG),BIS,2006-2011,21,18,3,308,42,20.53,442,69.68,0,0,0
7489,MJ Prior (ENG),SENA,2007-2011,34,31,2,741,87,25.55,912,81.25,0,3,5
7490,MJ Santner (NZ),H,2015-2022,44,26,11,601,67,40.06,675,89.03,0,2,0
7491,MJ Santner (NZ),A,2015-2023,37,34,9,565,57,22.6,627,90.11,0,1,2
7492,MJ Santner (NZ),N,2017-2019,12,10,6,82,17*,20.5,94,87.23,0,0,1
7493,MJ Santner (NZ),T,2015-2023,93,70,26,1248,67,28.36,1396,89.39,0,3,3
7494,MJ Santner (NZ),BIS,2016-2023,11,10,2,193,57,24.12,209,92.34,0,1,1
7495,MJ Santner (NZ),SENA,2015-2022,69,49,19,885,67,29.5,1007,87.88,0,2,1
7496,MJ Slater (AUS),H,1993-1996,13,13,0,222,73,17.07,358,62.01,0,2,1
7497,MJ Slater (AUS),A,1994-1997,19,19,0,452,68,23.78,756,59.78,0,4,1
7498,MJ Slater (AUS),N,1994-1996,10,10,1,313,54,34.77,520,60.19,0,3,1
7499,MJ Slater (AUS),T,1993-1997,42,42,1,987,73,24.07,1634,60.4,0,9,3
7500,MJ Slater (AUS),BIS,1994-1996,10,10,1,258,53*,28.66,396,65.15,0,3,0
7501,MJ Slater (AUS),SENA,1993-1997,19,19,0,322,73,16.94,575,56,0,2,1
7502,MJ Smith (ENG),H,1973-1974,5,5,0,70,31,14,159,44.02,0,0,1
7503,MJ Smith (ENG),T,1973-1974,5,5,0,70,31,14,159,44.02,0,0,1
7504,MJ Smith (ENG),SENA,1973-1974,5,5,0,70,31,14,159,44.02,0,0,1
7505,MJ Smith (SCOT),H,1999-1999,2,2,0,2,1,1,27,7.4,0,0,0
7506,MJ Smith (SCOT),N,1999-1999,3,3,0,17,13,5.66,58,29.31,0,0,0
7507,MJ Smith (SCOT),T,1999-1999,5,5,0,19,13,3.8,85,22.35,0,0,0
7508,MJ Smith (SCOT),SENA,1999-1999,3,3,0,17,13,5.66,58,29.31,0,0,0
7509,MJ Swepson (AUS),A,2022-2022,3,1,0,2,2,2,2,100,0,0,0
7510,MJ Swepson (AUS),T,2022-2022,3,1,0,2,2,2,2,100,0,0,0
7511,MJ Swepson (AUS),BIS,2022-2022,1,1,0,2,2,2,2,100,0,0,0
7512,MJD Allingham (SCOT),H,1999-1999,1,1,0,2,2,2,25,8,0,0,0
