ID,Player,Location,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0
7719,L Siaka (PNG),C,2014-2022,47,47,0,931,109,19.8,1238,75.2,1,2,5
7720,L Siaka (PNG),S,2014-2014,2,2,0,140,109,70,158,88.6,1,0,0
7721,L Siaka (PNG),O,2016-2022,45,45,0,791,90,17.57,1080,73.24,0,2,5
7722,L Sipamla (SA),H,2020-2021,5,2,2,14,10*,-,19,73.68,0,0,0
7723,L Sipamla (SA),C,2020-2021,5,2,2,14,10*,-,19,73.68,0,0,0
7724,L Sipamla (SA),S,2020-2021,5,2,2,14,10*,-,19,73.68,0,0,0
7725,L Sivaramakrishnan (IND),H,1987-1987,2,-,-,-,-,-,-,-,-,-,-
7726,L Sivaramakrishnan (IND),A,1985-1986,5,1,1,1,1*,-,4,25,0,0,0
7727,L Sivaramakrishnan (IND),N,1985-1986,9,3,1,4,2*,2,20,20,0,0,0
7728,L Sivaramakrishnan (IND),C,1985-1987,16,4,2,5,2*,2.5,24,20.83,0,0,0
7729,L Sivaramakrishnan (IND),B,1985-1987,3,1,1,1,1*,-,4,25,0,0,0
7730,L Sivaramakrishnan (IND),S,1985-1986,9,1,1,2,2*,-,13,15.38,0,0,0
7731,L Sivaramakrishnan (IND),O,1985-1985,4,2,0,2,1,1,7,28.57,0,0,0
7732,L Sreekumar (UAE),H,2015-2015,2,2,0,17,13,8.5,24,70.83,0,0,0
7733,L Sreekumar (UAE),A,2016-2016,2,2,0,44,28,22,49,89.79,0,0,0
7734,L Sreekumar (UAE),C,2015-2016,4,4,0,61,28,15.25,73,83.56,0,0,0
7735,L Sreekumar (UAE),O,2015-2016,4,4,0,61,28,15.25,73,83.56,0,0,0
7736,L Vincent (NZ),H,2001-2007,32,32,6,805,102,30.96,1062,75.8,1,3,2
7737,L Vincent (NZ),A,2001-2007,34,31,2,986,172,34,1389,70.98,1,7,2
7738,L Vincent (NZ),N,2001-2007,36,36,2,622,101,18.29,1002,62.07,1,1,4
7739,L Vincent (NZ),C,2001-2007,102,99,10,2413,172,27.11,3453,69.88,3,11,8
7740,L Vincent (NZ),B,2001-2006,22,21,1,287,45,14.35,610,47.04,0,0,2
7741,L Vincent (NZ),S,2001-2007,60,58,6,1515,102,29.13,2088,72.55,1,9,3
7742,L Vincent (NZ),O,2001-2007,20,20,3,611,172,35.94,755,80.92,2,2,3
7743,L Wood (ENG),A,2022-2022,1,1,0,10,10,10,10,100,0,0,0
7744,L Wood (ENG),C,2022-2022,1,1,0,10,10,10,10,100,0,0,0
7745,L Wood (ENG),S,2022-2022,1,1,0,10,10,10,10,100,0,0,0
7746,LA Dawson (ENG),H,2016-2016,1,1,0,10,10,10,13,76.92,0,0,0
7747,LA Dawson (ENG),A,2018-2022,5,4,0,53,20,13.25,61,86.88,0,0,0
7748,LA Dawson (ENG),C,2016-2022,6,5,0,63,20,12.6,74,85.13,0,0,0
7749,LA Dawson (ENG),B,2018-2018,2,1,0,4,4,4,4,100,0,0,0
7750,LA Dawson (ENG),S,2016-2022,4,4,0,59,20,14.75,70,84.28,0,0,0
7751,LB Taylor (ENG),H,1986-1986,1,1,1,1,1*,-,6,16.66,0,0,0
7752,LB Taylor (ENG),A,1986-1986,1,-,-,-,-,-,-,-,-,-,-
7753,LB Taylor (ENG),C,1986-1986,2,1,1,1,1*,-,6,16.66,0,0,0
7754,LB Taylor (ENG),S,1986-1986,1,1,1,1,1*,-,6,16.66,0,0,0
7755,LB Taylor (ENG),O,1986-1986,1,-,-,-,-,-,-,-,-,-,-
7756,LB Williams (SA),A,2021-2021,1,-,-,-,-,-,-,-,-,-,-
7757,LB Williams (SA),C,2021-2021,1,-,-,-,-,-,-,-,-,-,-
7758,LB Williams (SA),O,2021-2021,1,-,-,-,-,-,-,-,-,-,-
7759,LC Romero (USA),N,2004-2004,2,2,0,1,1,0.5,7,14.28,0,0,1
7760,LC Romero (USA),C,2004-2004,2,2,0,1,1,0.5,7,14.28,0,0,1
7761,LC Romero (USA),S,2004-2004,2,2,0,1,1,0.5,7,14.28,0,0,1
7762,LD Chandimal (SL),H,2011-2022,58,51,8,1318,102,30.65,1735,75.96,1,7,4
7763,LD Chandimal (SL),A,2010-2021,62,58,9,1708,105*,34.85,2327,73.39,2,14,2
7764,LD Chandimal (SL),N,2010-2018,37,33,4,828,111,28.55,1129,73.33,1,3,5
7765,LD Chandimal (SL),C,2010-2022,157,142,21,3854,111,31.85,5191,74.24,4,24,11
7766,LD Chandimal (SL),B,2011-2022,73,65,10,1621,102,29.47,2195,73.84,1,8,6
7767,LD Chandimal (SL),S,2011-2019,53,47,7,1443,105*,36.07,1894,76.18,1,14,4
7768,LD Chandimal (SL),O,2010-2021,31,30,4,790,111,30.38,1102,71.68,2,2,1
7769,LD Madushanka (SL),H,2017-2017,1,1,1,1,1*,-,1,100,0,0,0
7770,LD Madushanka (SL),A,2017-2017,3,3,0,13,7,4.33,25,52,0,0,1
7771,LD Madushanka (SL),C,2017-2017,4,4,1,14,7,4.66,26,53.84,0,0,1
7772,LD Madushanka (SL),B,2017-2017,1,1,1,1,1*,-,1,100,0,0,0
7773,LD Madushanka (SL),S,2017-2017,3,3,0,13,7,4.33,25,52,0,0,1
7774,LE Bosman (Afr/SA),N,2006-2007,2,2,0,41,39,20.5,70,58.57,0,0,0
7775,LE Bosman (Afr/SA),C,2006-2010,14,12,0,301,88,25.08,305,98.68,0,2,2
7776,LE Bosman (Afr/SA),B,2006-2010,4,4,0,138,68,34.5,139,99.28,0,1,0
7777,LE Bosman (SA),H,2006-2007,7,7,0,163,88,23.28,163,100,0,1,1
7778,LE Bosman (SA),A,2007-2010,5,3,0,97,68,32.33,72,134.72,0,1,1
7779,LE Bosman (SA),S,2006-2007,7,7,0,163,88,23.28,163,100,0,1,1
7780,LE Bosman (SA),O,2007-2007,3,1,0,0,0,0,3,0,0,0,1
7781,LE Plunkett (ENG),H,2006-2019,51,26,10,306,44,19.12,222,137.83,0,0,1
7782,LE Plunkett (ENG),A,2005-2019,34,21,6,271,56,18.06,341,79.47,0,1,2
7783,LE Plunkett (ENG),N,2007-2007,4,3,3,69,29*,-,66,104.54,0,0,0
7784,LE Plunkett (ENG),C,2005-2019,89,50,19,646,56,20.83,629,102.7,0,1,3
7785,LE Plunkett (ENG),B,2006-2018,10,8,1,74,26*,10.57,102,72.54,0,0,1
7786,LE Plunkett (ENG),S,2006-2019,61,32,14,384,44,21.33,307,125.08,0,0,2
7787,LE Plunkett (ENG),O,2005-2019,18,10,4,188,56,31.33,220,85.45,0,1,0
7788,LG Howell (NZ),H,1998-1998,9,9,0,272,68,30.22,354,76.83,0,4,0
7789,LG Howell (NZ),N,1998-1998,3,3,0,15,13,5,34,44.11,0,0,1
7790,LG Howell (NZ),C,1998-1998,12,12,0,287,68,23.91,388,73.96,0,4,1
7791,LG Howell (NZ),S,1998-1998,9,9,0,272,68,30.22,354,76.83,0,4,0
7792,LG Howell (NZ),O,1998-1998,3,3,0,15,13,5,34,44.11,0,0,1
7793,LG Rowe (WI),A,1975-1980,8,7,0,76,45,10.85,155,49.03,0,0,0
7794,LG Rowe (WI),N,1979-1980,3,1,0,60,60,60,89,67.41,0,1,0
7795,LG Rowe (WI),C,1975-1980,11,8,0,136,60,17,244,55.73,0,1,0
7796,LG Rowe (WI),S,1975-1980,11,8,0,136,60,17,244,55.73,0,1,0
7797,LH Ferguson (NZ),H,2016-2022,25,9,3,50,19,8.33,96,52.08,0,0,2
7798,LH Ferguson (NZ),A,2016-2023,17,12,5,39,8,5.57,90,43.33,0,0,1
7799,LH Ferguson (NZ),N,2018-2019,11,4,3,8,4*,8,11,72.72,0,0,1
7800,LH Ferguson (NZ),C,2016-2023,53,25,11,97,19,6.92,197,49.23,0,0,4
7801,LH Ferguson (NZ),B,2023-2023,3,3,0,16,8,5.33,28,57.14,0,0,0
7802,LH Ferguson (NZ),S,2016-2022,39,16,6,68,19,6.8,143,47.55,0,0,4
7803,LH Ferguson (NZ),O,2018-2023,11,6,5,13,8,13,26,50,0,0,0
7804,LHD Dilhara (SL),H,2005-2005,6,6,0,43,21,7.16,59,72.88,0,0,1
7805,LHD Dilhara (SL),A,2005-2005,2,2,0,34,29,17,26,130.76,0,0,0
7806,LHD Dilhara (SL),N,2013-2013,1,1,0,6,6,6,22,27.27,0,0,0
7807,LHD Dilhara (SL),C,2005-2013,9,9,0,83,29,9.22,107,77.57,0,0,1
7808,LHD Dilhara (SL),B,2005-2005,8,8,0,77,29,9.62,85,90.58,0,0,1
7809,LHD Dilhara (SL),O,2013-2013,1,1,0,6,6,6,22,27.27,0,0,0
7810,Liaqat Ali (PAK),H,1977-1977,1,-,-,-,-,-,-,-,-,-,-
7811,Liaqat Ali (PAK),A,1978-1978,2,1,0,7,7,7,31,22.58,0,0,0
7812,Liaqat Ali (PAK),C,1977-1978,3,1,0,7,7,7,31,22.58,0,0,0
7813,Liaqat Ali (PAK),S,1978-1978,2,1,0,7,7,7,31,22.58,0,0,0
7814,Liaqat Ali (PAK),O,1977-1977,1,-,-,-,-,-,-,-,-,-,-
7815,Litton Das (BAN),H,2015-2023,35,35,3,1108,176,34.62,1255,88.28,3,4,7
7816,Litton Das (BAN),A,2017-2022,20,20,2,592,102,32.88,710,83.38,1,4,1
7817,Litton Das (BAN),N,2018-2019,11,11,1,365,121,36.5,377,96.81,1,1,1
7818,Litton Das (BAN),C,2015-2023,66,66,6,2065,176,34.41,2342,88.17,5,9,9
7819,Litton Das (BAN),B,2015-2023,35,35,3,1108,176,34.62,1255,88.28,3,4,7
7820,Litton Das (BAN),S,2017-2023,18,18,1,381,94*,22.41,437,87.18,0,2,2
7821,Litton Das (BAN),O,2018-2022,14,14,2,576,121,48,651,88.47,2,3,1
7822,LJ Burger (NAM),A,2003-2003,1,1,1,4,4*,-,10,40,0,0,0
7823,LJ Burger (NAM),N,2003-2003,5,5,0,7,5,1.4,52,13.46,0,0,2
7824,LJ Burger (NAM),C,2003-2003,6,6,1,11,5,2.2,62,17.74,0,0,2
7825,LJ Burger (NAM),S,2003-2003,5,5,0,7,5,1.4,52,13.46,0,0,2
7826,LJ Burger (NAM),O,2003-2003,1,1,1,4,4*,-,10,40,0,0,0
7827,LJ Hamilton (NZ),H,2005-2005,2,2,2,3,2*,-,6,50,0,0,0
7828,LJ Hamilton (NZ),C,2005-2005,2,2,2,3,2*,-,6,50,0,0,0
7829,LJ Hamilton (NZ),S,2005-2005,2,2,2,3,2*,-,6,50,0,0,0
7830,LJ Koen (SA),H,1997-2000,5,5,0,82,28,16.4,169,48.52,0,0,1
7831,LJ Koen (SA),C,1997-2000,5,5,0,82,28,16.4,169,48.52,0,0,1
7832,LJ Koen (SA),S,1997-2000,5,5,0,82,28,16.4,169,48.52,0,0,1
7833,LJ Tucker (IRE),H,2019-2022,14,11,1,200,56,20,227,88.1,0,1,1
7834,LJ Tucker (IRE),A,2020-2023,18,14,1,195,42,15,336,58.03,0,0,1
7835,LJ Tucker (IRE),N,2021-2021,3,3,0,122,83,40.66,150,81.33,0,1,0
7836,LJ Tucker (IRE),C,2019-2023,35,28,2,517,83,19.88,713,72.51,0,2,2
7837,LJ Tucker (IRE),B,2023-2023,3,2,0,34,28,17,39,87.17,0,0,0
7838,LJ Tucker (IRE),S,2020-2023,4,3,1,23,21,11.5,36,63.88,0,0,1
7839,LJ Tucker (IRE),O,2019-2023,35,30,3,562,83,20.81,731,76.88,0,2,2
7840,LJ Woodcock (NZ),H,2011-2011,2,1,0,11,11,11,19,57.89,0,0,0
7841,LJ Woodcock (NZ),A,2011-2011,1,-,-,-,-,-,-,-,-,-,-
7842,LJ Woodcock (NZ),N,2011-2011,1,1,1,3,3*,-,3,100,0,0,0
7843,LJ Woodcock (NZ),C,2011-2011,4,2,1,14,11,14,22,63.63,0,0,0
7844,LJ Woodcock (NZ),B,2011-2011,1,1,1,3,3*,-,3,100,0,0,0
7845,LJ Woodcock (NZ),S,2011-2011,2,1,0,11,11,11,19,57.89,0,0,0
7846,LJ Woodcock (NZ),O,2011-2011,1,-,-,-,-,-,-,-,-,-,-
7847,LJ Wright (ENG),H,2007-2013,27,23,2,370,52,17.61,458,80.78,0,2,4
7848,LJ Wright (ENG),A,2008-2014,19,13,2,241,47,21.9,231,104.32,0,0,1
7849,LJ Wright (ENG),N,2009-2011,4,3,0,96,48,32,131,73.28,0,0,0
7850,LJ Wright (ENG),C,2007-2014,50,39,4,707,52,20.2,820,86.21,0,2,5
7851,LJ Wright (ENG),B,2010-2011,5,4,2,84,44,42,84,100,0,0,0
7852,LJ Wright (ENG),S,2007-2013,39,31,2,581,52,20.03,676,85.94,0,2,4
7853,LJ Wright (ENG),O,2008-2014,6,4,0,42,36,10.5,60,70,0,0,1
7854,LK Germon (NZ),H,1995-1997,12,10,0,102,40,10.2,160,63.75,0,0,1
7855,LK Germon (NZ),A,1995-1996,14,11,1,172,50,17.2,282,60.99,0,1,1
7856,LK Germon (NZ),N,1994-1996,11,10,4,245,89,40.83,345,71.01,0,2,0
7857,LK Germon (NZ),C,1994-1997,37,31,5,519,89,19.96,787,65.94,0,3,2
7858,LK Germon (NZ),B,1995-1996,8,6,2,155,89,38.75,198,78.28,0,1,0
7859,LK Germon (NZ),S,1994-1997,13,10,0,102,40,10.2,160,63.75,0,0,1
7860,LK Germon (NZ),O,1996-1996,16,15,3,262,52,21.83,429,61.07,0,2,1
7861,LL Tsotsobe (SA),H,2009-2013,30,11,8,21,9,7,29,72.41,0,0,1
7862,LL Tsotsobe (SA),A,2009-2013,19,6,3,12,4*,4,20,60,0,0,2
7863,LL Tsotsobe (SA),N,2010-2013,12,4,2,23,16*,11.5,60,38.33,0,0,0
7864,LL Tsotsobe (SA),C,2009-2013,61,21,13,56,16*,7,109,51.37,0,0,3
7865,LL Tsotsobe (SA),B,2010-2013,5,3,2,8,4*,8,16,50,0,0,0
7866,LL Tsotsobe (SA),S,2009-2013,42,14,8,24,9,4,45,53.33,0,0,3
7867,LL Tsotsobe (SA),O,2010-2013,14,4,3,24,16*,24,48,50,0,0,0
7868,LM Jongwe (ZIM),H,2014-2023,24,19,3,228,46,14.25,291,78.35,0,0,2
7869,LM Jongwe (ZIM),A,2015-2022,8,7,0,93,39,13.28,112,83.03,0,0,0
7870,LM Jongwe (ZIM),N,2015-2016,5,5,1,31,13*,7.75,37,83.78,0,0,1
7871,LM Jongwe (ZIM),C,2014-2023,37,31,4,352,46,13.03,440,80,0,0,3
7872,LM Jongwe (ZIM),B,2015-2015,3,3,0,61,39,20.33,84,72.61,0,0,0
7873,LM Jongwe (ZIM),S,2022-2022,2,2,0,4,3,2,9,44.44,0,0,0
7874,LM Jongwe (ZIM),O,2014-2023,35,29,5,341,46,14.2,390,87.43,0,0,3
7875,LMP Simmons (WI),H,2007-2014,30,30,3,1025,77*,37.96,1406,72.9,0,11,3
7876,LMP Simmons (WI),A,2006-2015,31,30,0,772,122,25.73,1119,68.99,1,4,4
7877,LMP Simmons (WI),N,2007-2015,7,5,0,161,102,32.2,155,103.87,1,1,2
7878,LMP Simmons (WI),C,2006-2015,68,65,3,1958,122,31.58,2680,73.05,2,16,9
7879,LMP Simmons (WI),B,2007-2013,14,14,0,483,122,34.5,622,77.65,1,3,1
7880,LMP Simmons (WI),S,2009-2015,19,16,0,359,102,22.43,483,74.32,1,1,2
7881,LMP Simmons (WI),O,2006-2014,35,35,3,1116,77*,34.87,1575,70.85,0,12,6
7882,LN Oluoch (KENYA),A,2011-2011,2,2,1,6,5*,6,6,100,0,0,0
7883,LN Oluoch (KENYA),C,2011-2011,2,2,1,6,5*,6,6,100,0,0,0
7884,LN Oluoch (KENYA),O,2011-2011,2,2,1,6,5*,6,6,100,0,0,0
7885,LN Onyango (KENYA),H,1996-2009,14,9,5,58,34*,14.5,79,73.41,0,0,1
7886,LN Onyango (KENYA),A,1996-2011,9,6,2,68,23,17,68,100,0,0,1
7887,LN Onyango (KENYA),N,1998-2014,6,3,0,18,10,6,41,43.9,0,0,0
7888,LN Onyango (KENYA),C,1996-2014,29,18,7,144,34*,13.09,188,76.59,0,0,2
7889,LN Onyango (KENYA),B,1996-1998,2,2,0,25,23,12.5,24,104.16,0,0,0
7890,LN Onyango (KENYA),S,2009-2014,3,-,-,-,-,-,-,-,-,-,-
7891,LN Onyango (KENYA),O,1996-2011,24,16,7,119,34*,13.22,164,72.56,0,0,2
7892,LN Rajbanshi (NEPAL),H,2020-2023,11,2,2,6,6*,-,22,27.27,0,0,0
7893,LN Rajbanshi (NEPAL),A,2019-2022,5,4,3,16,11,16,42,38.09,0,0,0
7894,LN Rajbanshi (NEPAL),N,2022-2022,2,2,0,14,11,7,34,41.17,0,0,0
7895,LN Rajbanshi (NEPAL),C,2019-2023,18,8,5,36,11,12,98,36.73,0,0,0
7896,LN Rajbanshi (NEPAL),O,2019-2023,21,10,7,36,11,12,100,36,0,0,0
7897,LN Roche (ZIM),H,2018-2018,3,2,0,4,4,2,10,40,0,0,1
7898,LN Roche (ZIM),C,2018-2018,3,2,0,4,4,2,10,40,0,0,1
7899,LN Roche (ZIM),O,2018-2018,3,2,0,4,4,2,10,40,0,0,1
7900,LO Tikolo (KENYA),A,1996-1996,2,1,1,25,25*,-,40,62.5,0,0,0
7901,LO Tikolo (KENYA),N,1996-1996,1,1,1,11,11*,-,35,31.42,0,0,0
7902,LO Tikolo (KENYA),C,1996-1996,3,2,2,36,25*,-,75,48,0,0,0
7903,LO Tikolo (KENYA),B,1996-1996,3,2,2,36,25*,-,75,48,0,0,0
7904,LOB Cann (BMUDA),A,2006-2008,8,8,1,147,52,21,121,121.48,0,1,2
7905,LOB Cann (BMUDA),N,2006-2009,18,17,2,443,49*,29.53,383,115.66,0,0,1
7906,LOB Cann (BMUDA),C,2006-2009,26,25,3,590,52,26.81,504,117.06,0,1,3
7907,LOB Cann (BMUDA),S,2006-2009,6,5,0,53,21,10.6,69,76.81,0,0,0
7908,LOB Cann (BMUDA),O,2006-2008,20,20,3,537,52,31.58,435,123.44,0,1,3
7909,Lovepreet Singh (UAE),O,2023-2023,2,2,0,9,6,4.5,25,36,0,0,0
7910,LP van Troost (NED),H,2006-2006,2,2,0,43,40,21.5,59,72.88,0,0,0
7911,LP van Troost (NED),A,2002-2007,4,4,0,46,26,11.5,78,58.97,0,0,1
7912,LP van Troost (NED),N,2002-2007,17,14,2,195,38,16.25,319,61.12,0,0,1
7913,LP van Troost (NED),C,2002-2007,23,20,2,284,40,15.77,456,62.28,0,0,2
7914,LP van Troost (NED),B,2002-2002,2,2,0,16,16,8,71,22.53,0,0,1
7915,LP van Troost (NED),S,2003-2006,9,8,2,116,34,19.33,175,66.28,0,0,0
7916,LP van Troost (NED),O,2003-2007,12,10,0,152,40,15.2,210,72.38,0,0,1
7917,LPC Silva (SL),H,1999-2011,25,19,2,559,73,32.88,777,71.94,0,6,3
7918,LPC Silva (SL),A,2002-2010,19,16,3,394,107*,30.3,600,65.66,1,1,1
7919,LPC Silva (SL),N,1999-2011,31,27,2,634,64,25.36,877,72.29,0,6,2
7920,LPC Silva (SL),C,1999-2011,75,62,7,1587,107*,28.85,2254,70.4,1,13,6
7921,LPC Silva (SL),B,1999-2011,28,22,4,673,107*,37.38,896,75.11,1,6,3
7922,LPC Silva (SL),S,2002-2010,16,12,1,190,35,17.27,369,51.49,0,0,2
7923,LPC Silva (SL),O,1999-2011,31,28,2,724,67,27.84,989,73.2,0,7,1
7924,LR Gibbs (WI),A,1973-1973,2,1,1,0,0*,-,0,-,0,0,0
7925,LR Gibbs (WI),N,1975-1975,1,-,-,-,-,-,-,-,-,-,-
7926,LR Gibbs (WI),C,1973-1975,3,1,1,0,0*,-,0,-,0,0,0
7927,LR Gibbs (WI),S,1973-1975,3,1,1,0,0*,-,0,-,0,0,0
7928,LR Johnson (WI),A,2008-2015,5,5,0,71,51,14.2,147,48.29,0,1,1
7929,LR Johnson (WI),N,2008-2008,1,1,0,27,27,27,28,96.42,0,0,0
7930,LR Johnson (WI),C,2008-2015,6,6,0,98,51,16.33,175,56,0,1,1
7931,LR Johnson (WI),S,2015-2015,3,3,0,19,18,6.33,61,31.14,0,0,1
7932,LR Johnson (WI),O,2008-2008,3,3,0,79,51,26.33,114,69.29,0,1,0
7933,LR Naylor (SCOT),N,2023-2023,1,1,0,20,20,20,21,95.23,0,0,0
7934,LR Naylor (SCOT),C,2023-2023,1,1,0,20,20,20,21,95.23,0,0,0
7935,LR Naylor (SCOT),O,2023-2023,1,1,0,20,20,20,21,95.23,0,0,0
7936,LR Shukla (IND),H,1999-1999,2,1,0,5,5,5,9,55.55,0,0,0
7937,LR Shukla (IND),N,1999-1999,1,1,0,13,13,13,10,130,0,0,0
7938,LR Shukla (IND),C,1999-1999,3,2,0,18,13,9,19,94.73,0,0,0
7939,LR Shukla (IND),B,1999-1999,2,1,0,5,5,5,9,55.55,0,0,0
7940,LR Shukla (IND),O,1999-1999,1,1,0,13,13,13,10,130,0,0,0
7941,LR Williams (WI),H,1996-1998,6,4,0,21,14,5.25,33,63.63,0,0,0
7942,LR Williams (WI),A,2001-2001,5,5,2,53,26*,17.66,78,67.94,0,0,0
7943,LR Williams (WI),N,2000-2001,4,4,0,50,41,12.5,75,66.66,0,0,2
7944,LR Williams (WI),C,1996-2001,15,13,2,124,41,11.27,186,66.66,0,0,2
7945,LR Williams (WI),S,2001-2001,8,8,2,62,26*,10.33,94,65.95,0,0,2
7946,LR Williams (WI),O,1996-2000,7,5,0,62,41,12.4,92,67.39,0,0,0
7947,LRD Mendis (SL),H,1982-1986,21,17,3,176,29*,12.57,280,62.85,0,0,3
7948,LRD Mendis (SL),A,1982-1988,28,27,3,727,80,30.29,892,81.5,0,5,0
7949,LRD Mendis (SL),N,1975-1989,30,30,3,624,64,23.11,862,72.38,0,2,1
7950,LRD Mendis (SL),C,1975-1989,79,74,9,1527,80,23.49,2034,75.07,0,7,4
7951,LRD Mendis (SL),B,1982-1988,35,30,5,460,36,18.4,654,70.33,0,0,3
7952,LRD Mendis (SL),S,1975-1988,25,25,1,627,80,26.12,784,79.97,0,5,1
7953,LRD Mendis (SL),O,1982-1989,19,19,3,440,58,27.5,596,73.82,0,2,0
7954,LRPL Taylor (NZ),H,2006-2022,110,102,25,4104,181*,53.29,4741,86.56,12,22,3
7955,LRPL Taylor (NZ),A,2007-2020,76,72,7,2802,119*,43.1,3452,81.17,7,16,1
7956,LRPL Taylor (NZ),N,2007-2019,50,46,7,1701,131*,43.61,2137,79.59,2,13,5
7957,LRPL Taylor (NZ),C,2006-2022,236,220,39,8607,181*,47.55,10330,83.32,21,51,9
7958,LRPL Taylor (NZ),B,2008-2017,41,37,3,1361,131*,40.02,1713,79.45,3,6,1
7959,LRPL Taylor (NZ),S,2006-2022,165,156,29,5983,181*,47.11,7155,83.61,14,36,4
7960,LRPL Taylor (NZ),O,2007-2018,30,27,7,1263,119,63.15,1462,86.38,4,9,4
7961,LS Baker (WI),H,2009-2009,4,2,2,11,11*,-,14,78.57,0,0,0
7962,LS Baker (WI),A,2008-2009,3,-,-,-,-,-,-,-,-,-,-
7963,LS Baker (WI),N,2008-2008,3,2,0,2,2,1,9,22.22,0,0,1
7964,LS Baker (WI),C,2008-2009,10,4,2,13,11*,6.5,23,56.52,0,0,1
7965,LS Baker (WI),S,2008-2009,3,-,-,-,-,-,-,-,-,-,-
7966,LS Baker (WI),O,2008-2009,7,4,2,13,11*,6.5,23,56.52,0,0,1
7967,LS Bhandari (NEPAL),A,2018-2018,1,1,1,4,4*,-,9,44.44,0,0,0
7968,LS Bhandari (NEPAL),C,2018-2018,1,1,1,4,4*,-,9,44.44,0,0,0
7969,LS Bhandari (NEPAL),O,2018-2018,1,1,1,4,4*,-,9,44.44,0,0,0
7970,LS Livingstone (ENG),H,2021-2022,7,6,0,117,38,19.5,124,94.35,0,0,1
7971,LS Livingstone (ENG),A,2021-2022,5,4,2,133,66*,66.5,80,166.25,0,1,0
7972,LS Livingstone (ENG),C,2021-2022,12,10,2,250,66*,31.25,204,122.54,0,1,1
7973,LS Livingstone (ENG),B,2021-2021,2,2,1,63,36,63,52,121.15,0,0,0
7974,LS Livingstone (ENG),S,2021-2022,7,6,0,117,38,19.5,124,94.35,0,0,1
7975,LS Livingstone (ENG),O,2022-2022,3,2,1,70,66*,70,28,250,0,1,0
7976,LS Pascoe (AUS),H,1979-1982,22,9,5,33,15*,8.25,84,39.28,0,0,2
7977,LS Pascoe (AUS),A,1977-1982,7,2,2,6,4*,-,18,33.33,0,0,0
7978,LS Pascoe (AUS),C,1977-1982,29,11,7,39,15*,9.75,102,38.23,0,0,2
7979,LS Pascoe (AUS),S,1977-1982,29,11,7,39,15*,9.75,102,38.23,0,0,2
7980,LS Rajput (IND),H,1985-1987,4,4,1,9,8,3,31,29.03,0,0,2
7981,LS Rajput (IND),C,1985-1987,4,4,1,9,8,3,31,29.03,0,0,2
7982,LS Rajput (IND),B,1985-1987,4,4,1,9,8,3,31,29.03,0,0,2
7983,LV Garrick (WI),H,2001-2001,2,2,0,23,16,11.5,85,27.05,0,0,0
7984,LV Garrick (WI),A,2001-2001,1,1,0,76,76,76,119,63.86,0,1,0
7985,LV Garrick (WI),C,2001-2001,3,3,0,99,76,33,204,48.52,0,1,0
7986,LV Garrick (WI),O,2001-2001,3,3,0,99,76,33,204,48.52,0,1,0
7987,LV van Beek (NED),H,2021-2022,14,14,3,209,30*,19,276,75.72,0,0,1
7988,LV van Beek (NED),A,2022-2022,3,3,0,53,32,17.66,65,81.53,0,0,0
7989,LV van Beek (NED),C,2021-2022,17,17,3,262,32,18.71,341,76.83,0,0,1
7990,LV van Beek (NED),S,2022-2022,3,3,0,53,32,17.66,65,81.53,0,0,0
7991,LV van Beek (NED),O,2021-2023,22,21,8,284,30*,21.84,352,80.68,0,0,2
7992,LW Stokkers (NED),H,2008-2008,1,1,1,15,15*,-,40,37.5,0,0,0
7993,LW Stokkers (NED),C,2008-2008,1,1,1,15,15*,-,40,37.5,0,0,0
7994,LW Stokkers (NED),O,2008-2008,1,1,1,15,15*,-,40,37.5,0,0,0
7995,LW Stott (NZ),N,1979-1979,1,-,-,-,-,-,-,-,-,-,-
7996,LW Stott (NZ),C,1979-1979,1,-,-,-,-,-,-,-,-,-,-
7997,LW Stott (NZ),S,1979-1979,1,-,-,-,-,-,-,-,-,-,-
7998,LWS Kaluperuma (SL),H,1982-1982,1,1,1,14,14*,-,14,100,0,0,0
7999,LWS Kaluperuma (SL),N,1975-1975,3,2,2,19,13*,-,46,41.3,0,0,0
8000,LWS Kaluperuma (SL),C,1975-1982,4,3,3,33,14*,-,60,55,0,0,0
8001,LWS Kaluperuma (SL),B,1982-1982,1,1,1,14,14*,-,14,100,0,0,0
8002,LWS Kaluperuma (SL),S,1975-1975,3,2,2,19,13*,-,46,41.3,0,0,0
8003,M Amarnath (IND),H,1982-1989,20,18,3,543,100*,36.2,945,57.46,1,4,0
8004,M Amarnath (IND),A,1975-1988,27,22,4,440,58*,24.44,817,53.85,0,3,1
8005,M Amarnath (IND),N,1975-1989,38,35,5,941,102*,31.36,1572,59.86,1,6,1
8006,M Amarnath (IND),C,1975-1989,85,75,12,1924,102*,30.53,3334,57.7,2,13,2
8007,M Amarnath (IND),B,1982-1989,27,24,5,681,100*,35.84,1172,58.1,1,5,0
8008,M Amarnath (IND),S,1975-1986,32,27,2,609,80,24.36,1199,50.79,0,4,1
8009,M Amarnath (IND),O,1978-1989,26,24,5,634,102*,33.36,963,65.83,1,4,1
8010,M Azharuddin (IND),H,1985-2000,113,102,20,3163,153*,38.57,3840,82.36,3,16,3
8011,M Azharuddin (IND),A,1985-2000,91,85,14,2804,111*,39.49,3917,71.58,1,23,1
